,fault,proApoptosis,antiApoptosis,proArrest,antiArrest,proAngiogenesis,antiAngiogenesis,ConvexSum,ApopRatio,ArrestRatio,AngioRatio,INDEX
163,"(['HTR3A', 'PDGFR'], {'HTR3A': True, 'PDGFR': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
164,"(['HTR3A', 'KIT'], {'HTR3A': True, 'KIT': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
165,"(['HTR3A', 'ERBB2'], {'HTR3A': True, 'ERBB2': True})",0.75,0.5,1.0,0.25,0.6428571428571429,0.5,2.25,1.5,4.0,0.7777777777777777,
166,"(['HTR3A', 'IGF1R'], {'HTR3A': True, 'IGF1R': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
167,"(['HTR3A', 'ALK'], {'HTR3A': True, 'ALK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
168,"(['HTR3A', 'Syk'], {'HTR3A': True, 'Syk': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
169,"(['HTR3A', 'BTK'], {'HTR3A': True, 'BTK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
170,"(['HTR3A', 'AR'], {'HTR3A': True, 'AR': True})",0.75,0.5,1.0,0.5,0.5714285714285714,0.5,1.65,1.5,2.0,0.875,
171,"(['HTR3A', 'Gs'], {'HTR3A': True, 'Gs': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
172,"(['HTR3A', 'Gi'], {'HTR3A': True, 'Gi': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
173,"(['HTR3A', 'AC'], {'HTR3A': True, 'AC': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
174,"(['HTR3A', 'cAMP'], {'HTR3A': True, 'cAMP': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
175,"(['HTR3A', 'PKA'], {'HTR3A': True, 'PKA': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
176,"(['HTR3A', 'ROCK'], {'HTR3A': True, 'ROCK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
177,"(['HTR3A', 'Gq'], {'HTR3A': True, 'Gq': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
178,"(['HTR3A', 'PLCb'], {'HTR3A': True, 'PLCb': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
179,"(['HTR3A', 'PLCg'], {'HTR3A': True, 'PLCg': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
180,"(['HTR3A', 'IP3R'], {'HTR3A': True, 'IP3R': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
181,"(['HTR3A', 'DAG'], {'HTR3A': True, 'DAG': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
182,"(['HTR3A', 'PKC'], {'HTR3A': True, 'PKC': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
183,"(['HTR3A', 'JAK'], {'HTR3A': True, 'JAK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
184,"(['HTR3A', 'Shc'], {'HTR3A': True, 'Shc': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
185,"(['HTR3A', 'Grb2'], {'HTR3A': True, 'Grb2': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
186,"(['HTR3A', 'Sos'], {'HTR3A': True, 'Sos': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
187,"(['HTR3A', 'Ras'], {'HTR3A': True, 'Ras': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
188,"(['HTR3A', 'Raf'], {'HTR3A': True, 'Raf': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
189,"(['HTR3A', 'MEK'], {'HTR3A': True, 'MEK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
190,"(['HTR3A', 'ERK'], {'HTR3A': True, 'ERK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
191,"(['HTR3A', 'ESR1'], {'HTR3A': True, 'ESR1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
192,"(['HTR3A', 'SRC'], {'HTR3A': True, 'SRC': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
193,"(['HTR3A', 'PTEN'], {'HTR3A': True, 'PTEN': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
194,"(['HTR3A', 'PI3K'], {'HTR3A': True, 'PI3K': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
195,"(['HTR3A', 'PIP3'], {'HTR3A': True, 'PIP3': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
196,"(['HTR3A', 'PDK1'], {'HTR3A': True, 'PDK1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
197,"(['HTR3A', 'AKT'], {'HTR3A': True, 'AKT': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
198,"(['HTR3A', 'TNFR'], {'HTR3A': True, 'TNFR': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
199,"(['HTR3A', 'TRAF2'], {'HTR3A': True, 'TRAF2': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
200,"(['HTR3A', 'RIP1'], {'HTR3A': True, 'RIP1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
201,"(['HTR3A', 'IKK'], {'HTR3A': True, 'IKK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
202,"(['HTR3A', 'NFKB'], {'HTR3A': True, 'NFKB': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
203,"(['HTR3A', 'LKB1'], {'HTR3A': True, 'LKB1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
204,"(['HTR3A', 'AMPK'], {'HTR3A': True, 'AMPK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
205,"(['HTR3A', 'RSK2'], {'HTR3A': True, 'RSK2': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
206,"(['HTR3A', 'TSC'], {'HTR3A': True, 'TSC': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
207,"(['HTR3A', 'Rheb'], {'HTR3A': True, 'Rheb': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
208,"(['HTR3A', 'mTORc1'], {'HTR3A': True, 'mTORc1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
209,"(['HTR3A', 'S6K'], {'HTR3A': True, 'S6K': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
210,"(['HTR3A', 'mTORc2'], {'HTR3A': True, 'mTORc2': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
211,"(['HTR3A', 'STAT3'], {'HTR3A': True, 'STAT3': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
212,"(['HTR3A', 'VEGF'], {'HTR3A': True, 'VEGF': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
213,"(['HTR3A', 'eNOS'], {'HTR3A': True, 'eNOS': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
214,"(['HTR3A', 'OG'], {'HTR3A': True, 'OG': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
215,"(['HTR3A', 'MGMT'], {'HTR3A': True, 'MGMT': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
216,"(['HTR3A', 'IDH1'], {'HTR3A': True, 'IDH1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
217,"(['HTR3A', 'HIF1a'], {'HTR3A': True, 'HIF1a': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
218,"(['HTR3A', 'iNOS'], {'HTR3A': True, 'iNOS': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
219,"(['HTR3A', 'COX2'], {'HTR3A': True, 'COX2': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
220,"(['HTR3A', 'PERK'], {'HTR3A': True, 'PERK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
221,"(['HTR3A', 'ELF2a'], {'HTR3A': True, 'ELF2a': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
222,"(['HTR3A', 'IRE1a'], {'HTR3A': True, 'IRE1a': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
223,"(['HTR3A', 'TGFbR'], {'HTR3A': True, 'TGFbR': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
224,"(['HTR3A', 'SMAD23'], {'HTR3A': True, 'SMAD23': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
225,"(['HTR3A', 'MEKK1'], {'HTR3A': True, 'MEKK1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
226,"(['HTR3A', 'JNK'], {'HTR3A': True, 'JNK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
227,"(['HTR3A', 'sGC'], {'HTR3A': True, 'sGC': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
228,"(['HTR3A', 'PKG'], {'HTR3A': True, 'PKG': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
229,"(['HTR3A', 'PPARa'], {'HTR3A': True, 'PPARa': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
230,"(['HTR3A', 'PPARg'], {'HTR3A': True, 'PPARg': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
231,"(['HTR3A', 'PIAS'], {'HTR3A': True, 'PIAS': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
232,"(['HTR3A', 'cMyc'], {'HTR3A': True, 'cMyc': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
233,"(['HTR3A', 'CREB'], {'HTR3A': True, 'CREB': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
234,"(['HTR3A', 'CHOP'], {'HTR3A': True, 'CHOP': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
235,"(['HTR3A', 'FOXO'], {'HTR3A': True, 'FOXO': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
236,"(['HTR3A', 'p15'], {'HTR3A': True, 'p15': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
237,"(['HTR3A', 'GliR'], {'HTR3A': True, 'GliR': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
238,"(['HTR3A', 'GliA'], {'HTR3A': True, 'GliA': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
239,"(['HTR3A', 'fos'], {'HTR3A': True, 'fos': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
240,"(['HTR3A', 'jun'], {'HTR3A': True, 'jun': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
241,"(['HTR3A', 'ATM'], {'HTR3A': True, 'ATM': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
242,"(['HTR3A', 'CHK1'], {'HTR3A': True, 'CHK1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
243,"(['HTR3A', 'p16INK4a'], {'HTR3A': True, 'p16INK4a': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
244,"(['HTR3A', 'p14ARF'], {'HTR3A': True, 'p14ARF': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
245,"(['HTR3A', 'MDM2'], {'HTR3A': True, 'MDM2': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
246,"(['HTR3A', 'p53'], {'HTR3A': True, 'p53': True})",0.75,0.5,1.0,0.25,0.5714285714285714,1.0,2.25,1.5,4.0,1.75,
247,"(['HTR3A', 'PCNA'], {'HTR3A': True, 'PCNA': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
248,"(['HTR3A', 'CDC25'], {'HTR3A': True, 'CDC25': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
249,"(['HTR3A', 'p21'], {'HTR3A': True, 'p21': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
250,"(['HTR3A', 'MMP1'], {'HTR3A': True, 'MMP1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
251,"(['HTR3A', 'MMP2'], {'HTR3A': True, 'MMP2': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
252,"(['HTR3A', 'PAI'], {'HTR3A': True, 'PAI': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
253,"(['HTR3A', 'PARP1'], {'HTR3A': True, 'PARP1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
254,"(['HTR3A', 'Calpain'], {'HTR3A': True, 'Calpain': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
255,"(['HTR3A', 'TERT'], {'HTR3A': True, 'TERT': True})",0.75,0.6666666666666666,1.0,0.25,0.5714285714285714,0.5,1.9874999999999998,1.125,4.0,0.875,
256,"(['HTR3A', 'Rac'], {'HTR3A': True, 'Rac': True})",0.75,0.5,1.0,0.25,0.6428571428571429,0.5,2.25,1.5,4.0,0.7777777777777777,
257,"(['HTR3A', 'cPLA2'], {'HTR3A': True, 'cPLA2': True})",0.75,0.5,1.0,0.25,0.6428571428571429,0.5,2.25,1.5,4.0,0.7777777777777777,
258,"(['HTR3A', 'CCND1'], {'HTR3A': True, 'CCND1': True})",0.75,0.5,1.0,0.5,0.5714285714285714,0.5,1.65,1.5,2.0,0.875,
259,"(['HTR3A', 'CDK4'], {'HTR3A': True, 'CDK4': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
260,"(['HTR3A', 'CASP12'], {'HTR3A': True, 'CASP12': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
261,"(['HTR3A', 'cFLIP'], {'HTR3A': True, 'cFLIP': True})",0.75,0.6666666666666666,1.0,0.25,0.5714285714285714,0.5,1.9874999999999998,1.125,4.0,0.875,
262,"(['HTR3A', 'FasL'], {'HTR3A': True, 'FasL': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
263,"(['HTR3A', 'FADD'], {'HTR3A': True, 'FADD': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
264,"(['HTR3A', 'CASP8'], {'HTR3A': True, 'CASP8': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
265,"(['HTR3A', 'Bid'], {'HTR3A': True, 'Bid': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
266,"(['HTR3A', 'Mcl1'], {'HTR3A': True, 'Mcl1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
267,"(['HTR3A', 'puma'], {'HTR3A': True, 'puma': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
268,"(['HTR3A', 'noxa'], {'HTR3A': True, 'noxa': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
269,"(['HTR3A', 'XIAP'], {'HTR3A': True, 'XIAP': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
270,"(['HTR3A', 'Bad'], {'HTR3A': True, 'Bad': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
271,"(['HTR3A', 'BCL2'], {'HTR3A': True, 'BCL2': True})",0.75,0.6666666666666666,1.0,0.25,0.5714285714285714,0.5,1.9874999999999998,1.125,4.0,0.875,
272,"(['HTR3A', 'BCLxl'], {'HTR3A': True, 'BCLxl': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
273,"(['HTR3A', 'Bim'], {'HTR3A': True, 'Bim': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
274,"(['HTR3A', 'Bak'], {'HTR3A': True, 'Bak': True})",0.875,0.5,1.0,0.25,0.5714285714285714,0.5,2.425,1.75,4.0,0.875,
275,"(['HTR3A', 'Bax'], {'HTR3A': True, 'Bax': True})",0.875,0.5,1.0,0.25,0.5714285714285714,0.5,2.425,1.75,4.0,0.875,
276,"(['HTR3A', 'NF1'], {'HTR3A': True, 'NF1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
277,"(['HTR4'], {'HTR4': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
278,"(['HTR4', 'ACHE'], {'HTR4': True, 'ACHE': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
279,"(['HTR4', 'GABRA1'], {'HTR4': True, 'GABRA1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
280,"(['HTR4', 'EDNRA'], {'HTR4': True, 'EDNRA': True})",0.75,0.5,1.0,0.25,0.6428571428571429,0.5,2.25,1.5,4.0,0.7777777777777777,
281,"(['HTR4', 'ADRB1'], {'HTR4': True, 'ADRB1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
282,"(['HTR4', 'ADRB2'], {'HTR4': True, 'ADRB2': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
283,"(['HTR4', 'FKBP1A'], {'HTR4': True, 'FKBP1A': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
284,"(['HTR4', 'CA'], {'HTR4': True, 'CA': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
285,"(['HTR4', 'THBD'], {'HTR4': True, 'THBD': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
286,"(['HTR4', 'GP1BA'], {'HTR4': True, 'GP1BA': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
287,"(['HTR4', 'HDAC'], {'HTR4': True, 'HDAC': True})",0.75,0.5,1.0,0.5,0.5714285714285714,0.5,1.65,1.5,2.0,0.875,
288,"(['HTR4', 'Frizzled'], {'HTR4': True, 'Frizzled': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
289,"(['HTR4', 'DV1'], {'HTR4': True, 'DV1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
290,"(['HTR4', 'GSK3b'], {'HTR4': True, 'GSK3b': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
291,"(['HTR4', 'bCatenin'], {'HTR4': True, 'bCatenin': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
292,"(['HTR4', 'Notch'], {'HTR4': True, 'Notch': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
293,"(['HTR4', 'KDR'], {'HTR4': True, 'KDR': True})",0.75,0.5,1.0,0.25,0.6428571428571429,0.5,2.25,1.5,4.0,0.7777777777777777,
294,"(['HTR4', 'FLT1'], {'HTR4': True, 'FLT1': True})",0.75,0.5,1.0,0.25,0.6428571428571429,0.5,2.25,1.5,4.0,0.7777777777777777,
295,"(['HTR4', 'FLT3'], {'HTR4': True, 'FLT3': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
296,"(['HTR4', 'FLT4'], {'HTR4': True, 'FLT4': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
297,"(['HTR4', 'RET'], {'HTR4': True, 'RET': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
298,"(['HTR4', 'FGF2'], {'HTR4': True, 'FGF2': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
299,"(['HTR4', 'EGFR'], {'HTR4': True, 'EGFR': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
300,"(['HTR4', 'PDGFR'], {'HTR4': True, 'PDGFR': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
301,"(['HTR4', 'KIT'], {'HTR4': True, 'KIT': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
302,"(['HTR4', 'ERBB2'], {'HTR4': True, 'ERBB2': True})",0.75,0.5,1.0,0.25,0.6428571428571429,0.5,2.25,1.5,4.0,0.7777777777777777,
303,"(['HTR4', 'IGF1R'], {'HTR4': True, 'IGF1R': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
304,"(['HTR4', 'ALK'], {'HTR4': True, 'ALK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
305,"(['HTR4', 'Syk'], {'HTR4': True, 'Syk': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
306,"(['HTR4', 'BTK'], {'HTR4': True, 'BTK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
307,"(['HTR4', 'AR'], {'HTR4': True, 'AR': True})",0.75,0.5,1.0,0.5,0.5714285714285714,0.5,1.65,1.5,2.0,0.875,
308,"(['HTR4', 'Gs'], {'HTR4': True, 'Gs': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
309,"(['HTR4', 'Gi'], {'HTR4': True, 'Gi': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
310,"(['HTR4', 'AC'], {'HTR4': True, 'AC': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
311,"(['HTR4', 'cAMP'], {'HTR4': True, 'cAMP': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
312,"(['HTR4', 'PKA'], {'HTR4': True, 'PKA': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
313,"(['HTR4', 'ROCK'], {'HTR4': True, 'ROCK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
314,"(['HTR4', 'Gq'], {'HTR4': True, 'Gq': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
315,"(['HTR4', 'PLCb'], {'HTR4': True, 'PLCb': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
316,"(['HTR4', 'PLCg'], {'HTR4': True, 'PLCg': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
317,"(['HTR4', 'IP3R'], {'HTR4': True, 'IP3R': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
318,"(['HTR4', 'DAG'], {'HTR4': True, 'DAG': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
319,"(['HTR4', 'PKC'], {'HTR4': True, 'PKC': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
320,"(['HTR4', 'JAK'], {'HTR4': True, 'JAK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
321,"(['HTR4', 'Shc'], {'HTR4': True, 'Shc': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
322,"(['HTR4', 'Grb2'], {'HTR4': True, 'Grb2': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
323,"(['HTR4', 'Sos'], {'HTR4': True, 'Sos': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
324,"(['HTR4', 'Ras'], {'HTR4': True, 'Ras': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
325,"(['HTR4', 'Raf'], {'HTR4': True, 'Raf': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
326,"(['HTR4', 'MEK'], {'HTR4': True, 'MEK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
327,"(['HTR4', 'ERK'], {'HTR4': True, 'ERK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
